,name,rqfactor,meaning,category,category_meaning,source,is_proper
3,Market,"IF(PRICE_CHANGE, INVEST, NOT_INVEST) + IF(MARKET_INFORMATION, INVEST, NOT_INVEST) + IF(PAST_TRENDS, INVEST, NOT_INVEST) + IF(UNDERLYING_STOCK_FUNDAMENTALS, INVEST, NOT_INVEST) + IF(CUSTOMER_PREFERENCE, INVEST, NOT_INVEST) + IF(OVER_REACTION, INVEST, NOT_INVEST)",投资者对市场价格变动、市场信息、股票历史趋势、股票基本面、客户偏好和价格变动的过度反应。,技术因子,,./resource/En\Impact_of_Behavioral_Factors_in_Making.pdf,FALSE
4,Investment Decisions,"IF(RISK_PERCEPTION, AVOID_RISK, SEEK_RISK) + IF(INVESTMENT_WILLINGNESS, INVEST, NOT_INVEST) + IF(FUTURE_INVESTMENT_POSSIBILITY, INVEST, NOT_INVEST)",投资者对投资股票市场的风险感知、投资意愿和未来投资可能性。,技术因子,,./resource/En\Impact_of_Behavioral_Factors_in_Making.pdf,FALSE
5,Investment Performance,"IF(RETURN_RATE_SATISFACTION, SATISFIED, NOT_SATISFIED)",投资者对股票投资回报率的满意程度。,技术因子,,./resource/En\Impact_of_Behavioral_Factors_in_Making.pdf,FALSE
0,Implied Volatility Forecast,IV - IVt,期权隐含波动率的预测值，用于预测未来股票的波动性。该因子通过分析期权隐含波动率的横截面分布来预测未来隐含波动率的变化。,技术因子,,./resource/En\Option_returns_and_the_cross-sectional_predictabil.pdf,FALSE
1,Cross-sectional Average Implied Volatility,"MEAN(IV, N)",期权隐含波动率的横截面平均值，用于衡量市场对股票波动性的整体预期。,技术因子,,./resource/En\Option_returns_and_the_cross-sectional_predictabil.pdf,FALSE
2,Twelve-Month Moving Average of Implied Volatility,"MA(IV, 12)",期权隐含波动率的过去十二个月的移动平均值，用于衡量股票隐含波动率的历史趋势。,技术因子,,./resource/En\Option_returns_and_the_cross-sectional_predictabil.pdf,FALSE
3,Twelve-Month Moving Average of Realized Volatility,"MA(RV, 12)",股票过去十二个月的实现波动率的移动平均值，用于衡量股票历史波动性。,技术因子,,./resource/En\Option_returns_and_the_cross-sectional_predictabil.pdf,FALSE
4,Change in Implied Volatility,IVt - IVt-1,期权隐含波动率的变化，用于衡量隐含波动率的上升或下降。,技术因子,,./resource/En\Option_returns_and_the_cross-sectional_predictabil.pdf,FALSE
5,Change in Realized Volatility,RVt+1 - RVt,股票实现波动率的变化，用于衡量股票波动性的上升或下降。,技术因子,,./resource/En\Option_returns_and_the_cross-sectional_predictabil.pdf,FALSE
6,Predicted Change in Implied Volatility,"β?1t * ivi,t-1 + β?2t * (ivi,t-1 - ivi,t-13:t-2) + β?3t * (ivi,t-1 - rvi,t-13:t-2)",基于横截面回归模型预测的隐含波动率的变化，用于构建期权投资组合策略。,技术因子,,./resource/En\Option_returns_and_the_cross-sectional_predictabil.pdf,FALSE
7,Delta-Hedged Portfolio Return,RETURN(delta-hedged portfolio),对冲后的期权投资组合的回报率，通过买入或卖空股票来对冲期权风险。,技术因子,,./resource/En\Option_returns_and_the_cross-sectional_predictabil.pdf,FALSE
8,Long-Short Straddle Portfolio Return,RETURN(long-short straddle portfolio),多空对冲的跨式期权投资组合的回报率，通过买入高波动率预测的跨式期权并卖空低波动率预测的跨式期权来获利。,技术因子,,./resource/En\Option_returns_and_the_cross-sectional_predictabil.pdf,FALSE
0,Dividend Yield,DIVIDEND / PRICE,股息收益率，指公司支付的股息总额与股票价格的比率，用于衡量公司派发股息的能力。,宏观因子,,./resource/En\Predicting_stock_returns.pdf,FALSE
1,Term Spread,LONG_TERM_RATE - SHORT_TERM_RATE,期限利差，指长期利率与短期利率之间的差额，用于衡量市场对未来经济活动的预期。,宏观因子,,./resource/En\Predicting_stock_returns.pdf,FALSE
2,Default Spread,BAA_RATED_BOND_YIELD - AAA_RATED_BOND_YIELD,违约利差，指信用评级较低的债券与信用评级较高的债券之间的收益率差额，用于衡量市场对信用风险的评估。,宏观因子,,./resource/En\Predicting_stock_returns.pdf,FALSE
3,Treasury Bill Yield,3_MONTH_T_BILL_YIELD,国债收益率，指短期国债的收益率，用于衡量无风险利率。,宏观因子,,./resource/En\Predicting_stock_returns.pdf,FALSE
4,Size,MARKET_CAPITALIZATION,规模因子，指公司的市值大小，通常用于衡量公司规模对公司收益率的影响。,基本面因子,,./resource/En\Predicting_stock_returns.pdf,FALSE
5,Book-to-Market Ratio,PRICE / BOOK_VALUE,市净率，指公司市值与账面价值的比率，用于衡量公司股票的市场价值与其账面价值的关系。,基本面因子,,./resource/En\Predicting_stock_returns.pdf,FALSE
6,Momentum,RETURN_OF_PAST_12_MONTHS,动量因子，指股票过去一段时间内的收益率，用于衡量股票的上涨或下跌趋势。,基本面因子,,./resource/En\Predicting_stock_returns.pdf,FALSE
0,Price Momentum,"PRICE_MOMENTUM(PRICE, 1)",指股票价格在一定时间内的上涨或下跌趋势。动量因子通常表明价格会继续沿着既定方向运动。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
1,Earnings Momentum,"PRICE_MOMENTUM(EARNINGS, 1)",指公司盈利在一定时间内的上涨或下跌趋势。盈利动量因子通常表明盈利会继续沿着既定方向运动。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
2,Trading Volume Momentum,"PRICE_MOMENTUM(VOLUME, 1)",指股票交易量在一定时间内的上涨或下跌趋势。交易量动量因子通常表明交易量会继续沿着既定方向运动。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
3,RSI Momentum,"PRICE_MOMENTUM(RSI, 1)",指相对强弱指标（RSI）的动量。RSI动量因子通常表明RSI会继续沿着既定方向运动。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
4,MACD Momentum,"PRICE_MOMENTUM(MACD, 1)",指MACD指标的动量。MACD动量因子通常表明MACD会继续沿着既定方向运动。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
5,Price Volatility,"PRICE_STD(PRICE, 20)",指股票价格在一定时间内的波动幅度。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
6,Volume Volatility,"VOLUME_STD(VOLUME, 20)",指股票交易量在一定时间内的波动幅度。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
7,Effective Bid-Ask Spread,ESBA,指买卖价差的有效部分。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
8,Quoted Bid-Ask Spread,QSBA,指买卖价差的报价部分。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
9,Trading Volume,RTV,指股票的交易量。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
10,Share Price,PPS,指股票的价格。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
11,Maximum Daily Return,MDR,指股票在一天内的最大收益。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
12,Short-Term Reversal,SREV,指短期内股票价格的反转。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
13,Volume-Synchronized Probability of Informed Trading,VPIN,指知情交易者同步交易的概率。,技术因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,FALSE
14,Book-to-Market Ratio,PB,指股票价格与每股净资产的比率，用于评估公司资产的真实价值。,基本面因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
15,Earnings Yield,EPS,指每股收益与股票价格的比率，用于衡量市场对公司未来盈利能力的预期。,基本面因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
16,Price-to-Sales Ratio,PS,指股票价格与每股销售额的比率，用于衡量公司销售额与股票市值的关系。,基本面因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
17,Debt-to-Assets Ratio,DEBT_TO_ASSETS,指公司的负债总额与资产总额的比率，用于衡量公司的财务状况和资本结构的稳定性。,基本面因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
18,Debt-to-Equity Ratio,DEBT_TO_EQUITY,指公司的负债总额与股东权益总额的比率，用于衡量公司的财务状况和资本结构的稳定性。,基本面因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
19,Current Ratio,CURRENT_RATIO,指公司的流动资产与流动负债的比率，用于衡量公司的短期偿债能力。,基本面因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
20,Quick Ratio,QUICK_RATIO,指公司的速动资产与流动负债的比率，用于衡量公司的短期偿债能力。,基本面因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
21,Asset Turnover,ASSET_TURNOVER,指公司的营业收入与总资产的比率，用于评估公司的盈利能力和成长性。,基本面因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
22,Gross Domestic Product,GDP,指一个国家在一定时期内生产的所有最终产品和服务的市场价值。,宏观因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
23,Gross Domestic Product Growth Rate,GDP_GROWTH_RATE,指一个国家在一定时期内GDP的增长率。,宏观因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
24,Consumer Price Index,CPI,指反映一定时期内城乡居民购买消费品和服务价格变动情况的宏观经济指标。,宏观因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
25,Inflation Rate,INFLATION_RATE,指一个国家在一定时期内物价水平的变动率。,宏观因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
26,Interest Rate,INTEREST_RATE,指一个国家在一定时期内银行间同业拆借1年期的利率。,宏观因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
27,Purchasing Managers' Index,PMI,指反映制造业采购经理的信心和预期。,宏观因子,,./resource/En\Replicating and Digesting Anomalies in the Chinese A-share Market.pdf,TRUE
0,P/B,PRICE / BOOK_VALUE,市净率，反映公司市场价值与账面价值的关系，用于评估公司资产的真实价值。,基本面因子,,./resource/En\Research on Combination of Quantitative Investment on the Shanghai A-Share Factor.pdf,FALSE
1,P/E,PRICE / EPS,市盈率，衡量市场对公司未来盈利能力的预期，通常用于衡量股票的相对价值。,基本面因子,,./resource/En\Research on Combination of Quantitative Investment on the Shanghai A-Share Factor.pdf,FALSE
2,EPS,NET_INCOME / SHARES_OUTSTANDING,每股收益，衡量公司的盈利能力。,基本面因子,,./resource/En\Research on Combination of Quantitative Investment on the Shanghai A-Share Factor.pdf,FALSE
3,MA,"MEAN(PRICE, n)",移动平均线，用于平滑价格数据，消除随机波动，揭示价格趋势。,技术因子,,./resource/En\Research on Combination of Quantitative Investment on the Shanghai A-Share Factor.pdf,FALSE
4,MACD,"EMA(PRICE, 12) - EMA(PRICE, 26)",指数平滑移动平均线，用于识别新的趋势或警告极端条件。,技术因子,,./resource/En\Research on Combination of Quantitative Investment on the Shanghai A-Share Factor.pdf,FALSE
5,DMA,"EMA(PRICE, n) - EMA(PRICE, m)",差分移动平均线，用于平滑价格数据，消除随机波动，揭示价格趋势。,技术因子,,./resource/En\Research on Combination of Quantitative Investment on the Shanghai A-Share Factor.pdf,FALSE
6,GDP,TOTAL_VALUE_OF_GOODS_AND_SERVICES_PRODUCED,国内生产总值，反映整体经济状况。,宏观因子,,./resource/En\Research on Combination of Quantitative Investment on the Shanghai A-Share Factor.pdf,FALSE
7,CPI,PRICE_INDEX_OF_CONSUMER_GOODS,居民消费价格指数，反映通货膨胀水平。,宏观因子,,./resource/En\Research on Combination of Quantitative Investment on the Shanghai A-Share Factor.pdf,FALSE
0,ROE,NET_INCOME / TOTAL_EQUITY,"Return on Equity,衡量公司利用股东权益创造利润的能力。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
1,ROA,NET_PROFIT / TOTAL_ASSETS,"Return on Assets,衡量公司利用总资产创造利润的能力。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
2,GPOA,TOTAL_PROFIT / TOTAL_ASSETS,"Gross Profits over Assets,衡量公司总利润与总资产的比率。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
3,GMAR,TOTAL_PROFIT / TOTAL_SALES,"Gross Margin,衡量公司总利润与总销售额的比率。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
4,DROE,(NET_INCOME_T - NET_INCOME_T1) / TOTAL_EQUITY_T1,"Growth in Return on Equity,衡量公司股东权益回报率的增长率。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
5,DROA,(NET_PROFIT_T - NET_PROFIT_T1) / TOTAL_ASSETS_T1,"Growth in Return on Assets,衡量公司总资产回报率的增长率。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
6,DGPOA,(TOTAL_PROFIT_T - TOTAL_PROFIT_T1) / TOTAL_ASSETS_T1,"Growth in Gross Profits over Assets,衡量公司总利润与总资产比率的增长率。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
7,DGMAR,(TOTAL_PROFIT_T - TOTAL_PROFIT_T1) / TOTAL_SALES_T1,"Growth in Gross Margin,衡量公司总利润与总销售额比率的增长率。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
8,Beta,#NAME?,衡量股票收益与市场收益的协方差与市场收益的方差之比，反映股票相对于市场的波动性。,基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
9,IVOL,#NAME?,"Idiosyncratic Volatility,衡量股票收益中无法由市场收益解释的部分的波动性。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
10,LEV,#NAME?,"Leverage,衡量公司总负债与总资产的比率。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
11,EISS,#NAME?,"Net Equity Issuance,衡量公司净增发的股票数量。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
12,DISS,#NAME?,"Net Debt Issuance,衡量公司净增发的债务数量。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
13,NPOP,CASH_DIVIDENDS_PER_SHARE / EARNINGS_PER_SHARE,"Total Net Payout over Profits,衡量公司每股现金股利与每股收益的比率。",基本面因子,,./resource/En\Stock Selection Model Based on Quality Factor Evidence from Chinese A-share Market.pdf,FALSE
